Creditability;Account_Balance;Duration_of_Credit_monthly;Payment_Status_of_Previous_Credit;Purpose;Credit_Amount;Value_Savings_Stocks;Length_of_current_employment;Instalment_per_cent;Sex_Marital_Status;Guarantors;Duration_in_Current_address;Most_valuable_available_asset;Age_years;Concurrent_Credits;Type_of_apartment;No_of_Credits_at_this_Bank;Occupation;No_of_dependents;Telephone;Foreign_Worker;Relative_Credit_Amount;Credit_per_month;Age_at_end_of_credit;Credit_per_dependent;Instalment_to_income_ratio;Stability_Index;Has_Guarantor;Has_Telephone;Is_Foreign_Worker;Credit_to_age_ratio
1;1;24;2.0;3.0;3660;1;3;2;1.0;0.0;4;3;28;3;1.0;1;2.0;1;0.0;0.0;1830.0;146.4;30;1830.0;1.0;7;1;0;0;126.20689655172414
1;3;9;2.0;3.0;1126;2;5;2;0.0;0.0;4;1;49;3;1.0;1;2.0;1;0.0;0.0;281.5;112.6;49;563.0;0.5;9;1;0;0;22.52
1;3;6;3.0;3.0;683;1;2;2;1.0;0.0;1;2;29;1;1.0;1;2.0;1;0.0;0.0;170.75;97.57142857142857;29;341.5;0.5;3;1;0;0;22.766666666666666
1;3;12;2.0;2.0;2251;1;3;1;1.0;0.0;2;3;46;3;1.0;1;1.0;1;0.0;0.0;562.75;173.15384615384616;47;1125.5;0.25;5;1;0;0;47.8936170212766
1;4;12;2.0;1.0;4675;5;2;1;1.0;0.0;4;3;20;3;0.0;1;2.0;1;0.0;0.0;935.0;359.61538461538464;21;2337.5;0.2;6;1;0;0;222.61904761904762
1;2;21;3.0;0.0;2353;1;3;1;0.0;0.0;4;2;47;3;1.0;2;2.0;1;0.0;0.0;784.3333333333334;106.95454545454545;48;1176.5;0.3333333333333333;7;1;0;0;49.020833333333336
1;1;21;2.0;3.0;3357;4;2;4;1.0;0.0;2;3;29;1;1.0;1;2.0;1;0.0;0.0;1678.5;152.5909090909091;30;1678.5;2.0;4;1;0;0;111.9
1;4;6;2.0;0.0;672;1;1;1;1.0;0.0;4;1;54;3;1.0;1;0.0;1;1.0;0.0;134.4;96.0;54;336.0;0.2;5;1;1;0;12.218181818181819
1;1;6;4.0;3.0;338;3;5;4;2.0;0.0;4;3;52;3;1.0;2;2.0;1;0.0;0.0;169.0;48.285714285714285;52;169.0;2.0;9;1;0;0;6.377358490566038
1;4;9;2.0;3.0;2697;1;3;1;2.0;0.0;2;1;32;3;1.0;1;2.0;2;0.0;0.0;539.4;269.7;32;899.0;0.2;5;1;0;0;81.72727272727273
1;4;9;2.0;0.0;2507;3;5;2;2.0;0.0;4;4;51;3;2.0;1;1.0;1;0.0;0.0;501.4;250.7;51;1253.5;0.4;9;1;0;0;48.21153846153846
1;4;15;3.0;3.0;1478;1;3;4;3.0;0.0;3;1;33;1;1.0;2;2.0;1;0.0;0.0;295.6;92.375;34;739.0;0.8;6;1;0;0;43.470588235294116
1;4;12;4.0;6.0;3565;5;2;2;2.0;0.0;1;2;37;3;1.0;2;1.0;2;0.0;0.0;713.0;274.2307692307692;38;1188.3333333333333;0.4;3;1;0;0;93.8157894736842
1;4;15;2.0;2.0;2221;3;3;2;1.0;0.0;4;3;20;3;0.0;1;2.0;1;0.0;0.0;444.2;138.8125;21;1110.5;0.4;7;1;0;0;105.76190476190476
1;4;6;4.0;3.0;1898;5;3;1;2.0;0.0;2;1;34;3;1.0;2;1.0;2;0.0;0.0;379.6;271.14285714285717;34;632.6666666666666;0.2;5;1;0;0;54.22857142857143
1;2;6;3.0;8.0;1449;2;5;1;0.0;0.0;2;3;31;1;1.0;2;2.0;2;0.0;0.0;483.0;207.0;31;483.0;0.3333333333333333;7;1;0;0;45.28125
1;4;15;3.0;2.0;960;4;4;3;1.0;0.0;2;2;30;3;1.0;2;2.0;1;0.0;0.0;192.0;60.0;31;480.0;0.6;6;1;0;0;30.967741935483872
1;4;36;2.0;1.0;8133;1;3;1;1.0;0.0;2;2;30;1;1.0;1;2.0;1;0.0;0.0;1626.6;219.8108108108108;33;4066.5;0.2;5;1;0;0;262.35483870967744
1;4;9;2.0;2.0;2301;2;2;2;1.0;0.0;4;2;22;3;0.0;1;2.0;1;0.0;0.0;460.2;230.1;22;1150.5;0.4;6;1;0;0;100.04347826086956
1;4;6;3.0;8.0;1743;2;3;1;2.0;0.0;2;1;34;3;1.0;2;1.0;1;0.0;0.0;348.6;249.0;34;871.5;0.2;5;1;0;0;49.8
1;2;12;2.0;2.0;983;4;2;1;1.0;0.0;4;1;19;3;0.0;1;1.0;1;0.0;0.0;327.6666666666667;75.61538461538461;20;491.5;0.3333333333333333;6;1;0;0;49.15
1;4;18;3.0;3.0;2320;1;1;2;3.0;0.0;3;1;34;3;1.0;2;2.0;1;0.0;0.0;464.0;122.10526315789474;35;1160.0;0.4;4;1;0;0;66.28571428571429
1;1;12;1.0;7.0;339;1;5;4;3.0;0.0;1;3;45;1;1.0;1;1.0;1;0.0;0.0;169.5;26.076923076923077;46;169.5;2.0;6;1;0;0;7.369565217391305
1;3;24;2.0;3.0;5152;1;4;4;2.0;0.0;2;3;25;1;1.0;1;2.0;1;0.0;0.0;1288.0;206.08;27;2576.0;1.0;6;1;0;0;198.15384615384616
1;3;24;2.0;2.0;3749;1;2;2;1.0;0.0;4;3;26;3;1.0;1;2.0;1;0.0;0.0;937.25;149.96;28;1874.5;0.5;6;1;0;0;138.85185185185185
1;4;9;4.0;3.0;3074;5;3;1;2.0;0.0;2;1;33;3;1.0;2;2.0;2;0.0;0.0;614.8;307.4;33;1024.6666666666667;0.2;5;1;0;0;90.41176470588235
0;3;9;2.0;3.0;745;1;3;3;1.0;0.0;2;1;28;3;1.0;1;1.0;1;0.0;0.0;186.25;74.5;28;372.5;0.75;5;1;0;0;25.689655172413794
1;4;24;2.0;0.0;1469;2;5;4;3.0;0.0;4;1;41;3;0.0;1;1.0;1;0.0;0.0;293.8;58.76;43;734.5;0.8;9;1;0;0;34.976190476190474
1;1;6;2.0;2.0;1374;1;3;1;2.0;0.0;2;1;36;1;1.0;1;1.0;1;1.0;0.0;687.0;196.28571428571428;36;687.0;0.5;5;1;1;0;37.13513513513514
1;4;6;1.0;0.0;783;5;3;1;2.0;2.0;2;1;26;2;1.0;1;1.0;2;0.0;0.0;156.6;111.85714285714286;26;261.0;0.2;5;1;0;0;29.0
1;1;21;2.0;3.0;2606;1;2;4;1.0;0.0;4;2;28;3;0.0;1;3.0;1;1.0;0.0;1303.0;118.45454545454545;29;1303.0;2.0;6;1;1;0;89.86206896551724
1;4;54;0.0;1.0;9436;5;3;2;2.0;0.0;2;2;39;3;1.0;1;1.0;2;0.0;0.0;1887.2;171.56363636363636;43;3145.3333333333335;0.4;5;1;0;0;235.9
1;4;12;4.0;3.0;930;5;5;4;2.0;0.0;4;1;65;3;1.0;4;2.0;1;0.0;0.0;186.0;71.53846153846153;66;465.0;0.8;9;1;0;0;14.090909090909092
1;4;48;4.0;1.0;2751;5;5;4;2.0;0.0;3;3;38;3;1.0;2;2.0;2;1.0;0.0;550.2;56.142857142857146;42;917.0;0.8;8;1;1;0;70.53846153846153
1;4;6;4.0;0.0;250;4;3;2;1.0;0.0;2;1;41;1;1.0;2;1.0;1;0.0;0.0;50.0;35.714285714285715;41;125.0;0.4;5;1;0;0;5.9523809523809526
1;2;24;2.0;0.0;1201;1;2;4;2.0;0.0;1;2;26;3;1.0;1;2.0;1;0.0;0.0;400.3333333333333;48.04;28;600.5;1.3333333333333333;3;1;0;0;44.48148148148148
1;1;6;2.0;0.0;662;1;2;3;2.0;0.0;4;1;41;3;1.0;1;1.0;2;1.0;0.0;331.0;94.57142857142857;41;220.66666666666666;1.5;6;1;1;0;15.761904761904763
1;4;15;2.0;1.0;1300;5;5;4;2.0;0.0;4;4;45;1;2.0;1;2.0;2;0.0;0.0;260.0;81.25;46;433.3333333333333;0.8;9;1;0;0;28.26086956521739
1;4;24;1.0;8.0;1559;1;4;4;2.0;0.0;4;3;40;1;1.0;1;2.0;1;1.0;0.0;311.8;62.36;42;779.5;0.8;8;1;1;0;38.02439024390244
1;3;12;2.0;3.0;3016;1;3;3;3.0;0.0;1;3;24;3;1.0;1;2.0;1;0.0;0.0;754.0;232.0;25;1508.0;0.75;4;1;0;0;120.64
1;4;15;4.0;3.0;1360;1;3;4;2.0;0.0;2;2;31;3;1.0;2;2.0;1;0.0;0.0;272.0;85.0;32;680.0;0.8;5;1;0;0;42.5
1;4;6;0.0;0.0;1204;2;3;4;2.0;0.0;1;4;35;1;0.0;1;2.0;1;0.0;1.0;240.8;172.0;35;602.0;0.8;4;1;0;0;33.44444444444444
1;4;10;2.0;0.0;1597;3;3;3;2.0;0.0;2;4;40;3;0.0;1;1.0;2;0.0;1.0;319.4;145.1818181818182;40;532.3333333333334;0.6;5;1;0;0;38.951219512195124
1;4;12;2.0;3.0;2073;2;3;4;1.0;1.0;2;1;28;3;1.0;1;2.0;1;0.0;0.0;414.6;159.46153846153845;29;1036.5;0.8;5;0;0;0;71.48275862068965
1;4;11;2.0;8.0;2142;4;5;1;0.0;0.0;2;1;28;3;1.0;1;2.0;1;1.0;0.0;428.4;178.5;28;1071.0;0.2;7;1;1;0;73.86206896551724
1;1;10;4.0;2.0;2132;5;2;2;1.0;1.0;3;1;27;3;0.0;2;2.0;1;0.0;1.0;1066.0;193.8181818181818;27;1066.0;1.0;5;0;0;0;76.14285714285714
1;4;10;2.0;0.0;1546;1;3;3;2.0;0.0;2;1;31;3;1.0;1;1.0;2;0.0;1.0;309.2;140.54545454545453;31;515.3333333333334;0.6;5;1;0;0;48.3125
1;4;24;4.0;0.0;1287;4;5;4;1.0;0.0;4;1;37;3;1.0;2;2.0;1;1.0;0.0;257.4;51.48;39;643.5;0.8;9;1;1;0;33.86842105263158
1;4;10;2.0;0.0;1418;2;3;3;2.0;0.0;2;1;35;3;0.0;1;1.0;1;0.0;1.0;283.6;128.9090909090909;35;709.0;0.6;5;1;0;0;39.388888888888886
1;3;6;4.0;0.0;1343;1;5;1;2.0;0.0;4;1;46;3;1.0;2;2.0;2;0.0;1.0;335.75;191.85714285714286;46;447.6666666666667;0.25;9;1;0;0;28.574468085106382
1;4;18;2.0;0.0;2662;5;4;4;2.0;0.0;3;2;32;3;1.0;1;2.0;1;0.0;1.0;532.4;140.10526315789474;33;1331.0;0.8;7;1;0;0;80.66666666666667
1;4;18;4.0;3.0;6070;1;5;3;2.0;0.0;4;3;33;3;1.0;2;2.0;1;1.0;0.0;1214.0;319.4736842105263;34;3035.0;0.6;9;1;1;0;178.52941176470588
1;4;24;4.0;6.0;1927;5;3;3;1.0;0.0;2;3;33;3;1.0;2;2.0;1;1.0;0.0;385.4;77.08;35;963.5;0.6;5;1;1;0;56.6764705882353
1;4;18;4.0;3.0;2404;1;3;2;1.0;0.0;2;3;26;3;1.0;2;2.0;1;0.0;0.0;480.8;126.52631578947368;27;1202.0;0.4;5;1;0;0;89.03703703703704
1;4;6;4.0;3.0;1554;1;4;1;1.0;0.0;2;3;24;3;0.0;2;2.0;1;1.0;0.0;310.8;222.0;24;777.0;0.2;6;1;1;0;62.16
1;4;22;2.0;0.0;1283;5;4;4;1.0;0.0;4;2;25;3;0.0;1;2.0;1;0.0;0.0;256.6;55.78260869565217;26;641.5;0.8;8;1;0;0;49.34615384615385
1;4;24;3.0;0.0;717;5;5;4;3.0;0.0;4;3;54;3;1.0;2;2.0;1;1.0;0.0;143.4;28.68;56;358.5;0.8;9;1;1;0;13.036363636363637
1;1;24;2.0;2.0;1747;1;2;4;2.0;1.0;1;2;24;3;1.0;1;1.0;1;0.0;1.0;873.5;69.88;26;873.5;2.0;3;0;0;0;69.88
1;1;9;4.0;5.0;1288;2;5;3;2.0;2.0;4;1;48;3;1.0;2;2.0;2;0.0;1.0;644.0;128.8;48;429.3333333333333;1.5;9;1;0;0;26.285714285714285
1;1;10;4.0;0.0;1038;1;4;4;2.0;1.0;3;2;49;3;1.0;2;2.0;1;1.0;0.0;519.0;94.36363636363636;49;519.0;2.0;7;0;1;0;20.76
1;4;10;2.0;1.0;2848;2;3;1;2.0;1.0;2;1;32;3;1.0;1;2.0;2;0.0;0.0;569.6;258.90909090909093;32;949.3333333333334;0.2;5;0;0;0;86.3030303030303
1;4;12;2.0;1.0;1413;4;4;3;2.0;0.0;2;2;55;3;1.0;1;2.0;1;0.0;1.0;282.6;108.6923076923077;56;706.5;0.6;6;1;0;0;25.232142857142858
1;4;30;4.0;3.0;3077;5;5;3;2.0;0.0;2;3;40;3;1.0;2;2.0;2;1.0;0.0;615.4;99.25806451612904;42;1025.6666666666667;0.6;7;1;1;0;75.04878048780488
1;1;24;1.0;1.0;3632;1;3;1;1.0;2.0;4;3;22;1;0.0;1;2.0;1;0.0;1.0;1816.0;145.28;24;1816.0;0.5;7;1;0;0;157.91304347826087
1;4;18;4.0;1.0;3229;5;1;2;2.0;0.0;4;4;38;3;1.0;1;3.0;1;1.0;0.0;645.8;169.94736842105263;39;1614.5;0.4;5;1;1;0;82.7948717948718
1;4;9;2.0;0.0;3577;2;3;1;2.0;2.0;2;1;26;3;0.0;1;2.0;2;0.0;1.0;715.4;357.7;26;1192.3333333333333;0.2;5;1;0;0;132.4814814814815
1;4;12;4.0;0.0;682;2;4;4;1.0;0.0;3;3;51;3;1.0;2;2.0;1;1.0;0.0;136.4;52.46153846153846;52;341.0;0.8;7;1;1;0;13.115384615384615
1;4;10;2.0;3.0;1924;1;3;1;2.0;0.0;4;2;38;3;1.0;1;2.0;1;1.0;1.0;384.8;174.9090909090909;38;962.0;0.2;7;1;1;0;49.333333333333336
1;4;10;2.0;6.0;727;3;5;4;2.0;0.0;4;4;46;3;2.0;1;2.0;1;1.0;0.0;145.4;66.0909090909091;46;363.5;0.8;9;1;1;0;15.46808510638298
1;3;10;4.0;0.0;781;1;5;4;2.0;0.0;4;4;63;3;2.0;2;2.0;1;1.0;0.0;195.25;71.0;63;390.5;1.0;9;1;1;0;12.203125
1;1;12;4.0;0.0;2121;1;3;4;2.0;0.0;2;2;30;3;1.0;2;2.0;1;0.0;0.0;1060.5;163.15384615384616;31;1060.5;2.0;5;1;0;0;68.41935483870968
1;4;12;4.0;6.0;701;1;3;4;2.0;0.0;2;3;32;3;1.0;2;2.0;1;0.0;0.0;140.2;53.92307692307692;33;350.5;0.8;5;1;0;0;21.242424242424242
1;4;10;4.0;2.0;2069;5;3;2;3.0;0.0;1;3;26;3;1.0;2;2.0;1;0.0;1.0;413.8;188.0909090909091;26;1034.5;0.4;4;1;0;0;76.62962962962963
1;4;24;2.0;0.0;1525;4;4;4;1.0;0.0;3;3;34;3;1.0;1;2.0;2;1.0;0.0;305.0;61.0;36;508.3333333333333;0.8;7;1;1;0;43.57142857142857
1;4;48;4.0;8.0;7629;5;5;4;0.0;0.0;2;3;46;1;1.0;2;3.0;2;0.0;0.0;1525.8;155.69387755102042;50;2543.0;0.8;7;1;0;0;162.31914893617022
0;1;12;4.0;0.0;3499;1;3;3;1.0;1.0;2;1;29;3;1.0;2;2.0;1;0.0;0.0;1749.5;269.15384615384613;30;1749.5;1.5;5;0;0;0;116.63333333333334
1;4;6;2.0;3.0;1346;2;5;2;2.0;0.0;4;4;42;1;2.0;1;2.0;2;1.0;0.0;269.2;192.28571428571428;42;448.6666666666667;0.4;9;1;1;0;31.302325581395348
1;4;36;4.0;1.0;10477;5;5;2;2.0;0.0;4;4;42;3;2.0;2;2.0;1;0.0;0.0;2095.4;283.1621621621622;45;5238.5;0.4;9;1;0;0;243.65116279069767
1;1;24;2.0;1.0;2924;1;3;3;2.0;2.0;4;4;63;1;1.0;1;2.0;2;1.0;0.0;1462.0;116.96;65;974.6666666666666;1.5;7;1;1;0;45.6875
1;4;10;4.0;0.0;1231;1;5;3;2.0;0.0;4;1;32;3;1.0;2;1.0;2;0.0;1.0;246.2;111.9090909090909;32;410.3333333333333;0.6;9;1;0;0;37.303030303030305
1;3;18;2.0;0.0;1961;1;5;3;1.0;0.0;2;3;23;3;1.0;1;3.0;1;0.0;0.0;490.25;103.21052631578948;24;980.5;0.75;7;1;0;0;81.70833333333333
1;4;15;4.0;0.0;5045;5;5;1;1.0;0.0;4;3;59;3;1.0;1;2.0;1;1.0;0.0;1009.0;315.3125;60;2522.5;0.2;9;1;1;0;84.08333333333333
1;4;12;4.0;0.0;1255;1;5;4;2.0;0.0;4;1;61;3;1.0;2;1.0;1;0.0;0.0;251.0;96.53846153846153;62;627.5;0.8;9;1;0;0;20.241935483870968
1;1;12;2.0;2.0;1858;1;2;4;1.0;0.0;1;3;22;3;0.0;1;2.0;1;0.0;0.0;929.0;142.92307692307693;23;929.0;2.0;3;1;0;0;80.78260869565217
1;4;6;4.0;2.0;1221;5;3;1;3.0;0.0;2;2;27;3;1.0;2;2.0;1;0.0;0.0;244.2;174.42857142857142;27;610.5;0.2;5;1;0;0;43.607142857142854
1;4;9;2.0;2.0;1388;1;3;4;1.0;0.0;2;1;26;3;0.0;1;2.0;1;0.0;0.0;277.6;138.8;26;694.0;0.8;5;1;0;0;51.407407407407405
1;4;12;2.0;3.0;2279;5;3;4;2.0;0.0;4;4;37;3;2.0;1;2.0;1;1.0;0.0;455.8;175.30769230769232;38;1139.5;0.8;7;1;1;0;59.973684210526315
1;4;12;0.0;2.0;2759;1;5;2;2.0;0.0;4;2;34;3;1.0;2;2.0;1;0.0;0.0;551.8;212.23076923076923;35;1379.5;0.4;9;1;0;0;78.82857142857142
1;3;24;2.0;3.0;1258;3;3;3;1.0;0.0;3;3;57;3;1.0;1;1.0;1;0.0;0.0;314.5;50.32;59;629.0;0.75;6;1;0;0;21.689655172413794
1;2;12;0.0;7.0;1410;1;3;2;2.0;0.0;2;1;31;3;1.0;1;1.0;1;1.0;0.0;470.0;108.46153846153847;32;705.0;0.6666666666666666;5;1;1;0;44.0625
1;1;15;2.0;0.0;1403;1;3;2;1.0;0.0;4;3;28;3;0.0;1;2.0;1;0.0;0.0;701.5;87.6875;29;701.5;1.0;7;1;0;0;48.37931034482759
1;1;24;2.0;2.0;3021;1;3;2;0.0;0.0;2;1;24;3;0.0;1;1.0;1;0.0;0.0;1510.5;120.84;26;1510.5;1.0;5;1;0;0;120.84
1;1;24;2.0;8.0;6568;1;3;2;3.0;0.0;2;3;21;2;1.0;1;1.0;1;0.0;0.0;3284.0;262.72;23;3284.0;1.0;5;1;0;0;298.54545454545456
1;4;24;4.0;3.0;2578;4;5;2;2.0;0.0;2;3;34;3;1.0;1;2.0;1;0.0;0.0;515.6;103.12;36;1289.0;0.4;7;1;0;0;73.65714285714286
1;2;24;4.0;1.0;7758;4;5;2;1.0;0.0;4;4;29;3;0.0;1;2.0;1;0.0;0.0;2586.0;310.32;31;3879.0;0.6666666666666666;9;1;0;0;258.6
1;1;6;2.0;4.0;343;1;2;4;1.0;0.0;1;1;27;3;1.0;1;2.0;1;0.0;0.0;171.5;49.0;27;171.5;2.0;3;1;0;0;12.25
1;4;21;3.0;2.0;1591;2;4;4;2.0;0.0;3;1;34;3;1.0;2;3.0;1;0.0;0.0;318.2;72.31818181818181;35;795.5;0.8;7;1;0;0;45.457142857142856
1;1;27;2.0;3.0;3416;1;3;3;2.0;0.0;2;3;27;3;1.0;1;3.0;1;0.0;0.0;1708.0;122.0;29;1708.0;1.5;5;1;0;0;122.0
0;1;12;0.0;5.0;1108;1;4;4;2.0;0.0;3;1;28;3;1.0;2;2.0;1;0.0;0.0;554.0;85.23076923076923;29;554.0;2.0;7;1;0;0;38.206896551724135
1;2;27;3.0;1.0;5965;1;5;1;2.0;0.0;2;3;30;3;1.0;2;3.0;1;1.0;0.0;1988.3333333333333;213.03571428571428;32;2982.5;0.3333333333333333;7;1;1;0;192.41935483870967
1;2;15;2.0;5.0;1514;2;3;4;2.0;2.0;2;1;22;3;1.0;1;2.0;1;0.0;0.0;504.6666666666667;94.625;23;757.0;1.3333333333333333;5;1;0;0;65.82608695652173
1;4;30;4.0;3.0;6742;5;4;2;2.0;0.0;3;2;36;3;1.0;2;2.0;1;0.0;0.0;1348.4;217.48387096774192;38;3371.0;0.4;7;1;0;0;182.21621621621622
1;1;18;2.0;2.0;3650;1;2;1;1.0;0.0;4;3;22;3;0.0;1;2.0;1;0.0;0.0;1825.0;192.10526315789474;23;1825.0;0.5;6;1;0;0;158.69565217391303
1;1;21;2.0;2.0;3599;1;4;1;1.0;0.0;4;3;26;3;0.0;1;1.0;1;0.0;0.0;1799.5;163.5909090909091;27;1799.5;0.5;8;1;0;0;133.2962962962963
1;4;60;4.0;0.0;13756;5;5;2;2.0;0.0;4;4;63;1;2.0;1;3.0;1;1.0;0.0;2751.2;225.50819672131146;68;6878.0;0.4;9;1;1;0;214.9375
1;2;9;2.0;0.0;276;1;3;4;3.0;0.0;4;1;22;3;0.0;1;1.0;1;0.0;0.0;92.0;27.6;22;138.0;1.3333333333333333;7;1;0;0;12.0
1;4;42;4.0;2.0;4041;3;3;4;2.0;0.0;4;1;36;3;1.0;2;2.0;1;1.0;0.0;808.2;93.97674418604652;39;2020.5;0.8;7;1;1;0;109.21621621621621
1;2;9;2.0;3.0;458;1;3;4;2.0;0.0;3;1;24;3;1.0;1;2.0;1;0.0;0.0;152.66666666666666;45.8;24;229.0;1.3333333333333333;6;1;0;0;18.32
0;2;9;2.0;2.0;918;1;3;4;1.0;0.0;1;2;30;3;1.0;1;2.0;1;0.0;0.0;306.0;91.8;30;459.0;1.3333333333333333;4;1;0;0;29.612903225806452
1;4;24;2.0;0.0;7393;1;3;1;2.0;0.0;4;2;43;3;1.0;1;1.0;2;0.0;0.0;1478.6;295.72;45;2464.3333333333335;0.2;7;1;0;0;168.02272727272728
1;3;10;2.0;4.0;1225;1;3;2;2.0;0.0;2;3;37;3;1.0;1;2.0;1;1.0;0.0;306.25;111.36363636363636;37;612.5;0.5;5;1;1;0;32.23684210526316
1;1;24;2.0;1.0;2812;5;5;2;1.0;0.0;4;1;26;3;0.0;1;2.0;1;0.0;0.0;1406.0;112.48;28;1406.0;1.0;9;1;0;0;104.14814814814815
1;4;15;2.0;1.0;3029;1;4;2;2.0;0.0;2;3;33;3;1.0;1;2.0;1;0.0;0.0;605.8;189.3125;34;1514.5;0.4;6;1;0;0;89.08823529411765
1;3;12;4.0;0.0;1480;3;1;2;2.0;0.0;4;4;66;1;2.0;3;0.0;1;0.0;0.0;370.0;113.84615384615384;67;740.0;0.5;5;1;0;0;22.08955223880597
1;3;6;4.0;6.0;1047;1;3;2;1.0;0.0;4;2;50;3;1.0;1;1.0;1;0.0;0.0;261.75;149.57142857142858;50;523.5;0.5;7;1;0;0;20.529411764705884
1;4;15;4.0;3.0;1471;1;3;4;2.0;0.0;4;4;35;3;2.0;2;2.0;1;1.0;0.0;294.2;91.9375;36;735.5;0.8;7;1;1;0;40.861111111111114
1;4;24;2.0;2.0;5511;2;3;4;2.0;0.0;1;3;25;2;1.0;1;2.0;1;0.0;0.0;1102.2;220.44;27;2755.5;0.8;4;1;0;0;211.96153846153845
1;2;9;2.0;3.0;1206;1;5;4;1.0;0.0;4;1;25;3;1.0;1;2.0;1;0.0;0.0;402.0;120.6;25;603.0;1.3333333333333333;9;1;0;0;46.38461538461539
1;2;24;3.0;3.0;6403;1;2;1;2.0;0.0;2;3;33;3;1.0;1;2.0;1;0.0;0.0;2134.3333333333335;256.12;35;3201.5;0.3333333333333333;4;1;0;0;188.3235294117647
1;4;12;2.0;3.0;707;1;3;4;2.0;0.0;2;1;30;1;1.0;2;2.0;1;0.0;0.0;141.4;54.38461538461539;31;353.5;0.8;5;1;0;0;22.806451612903224
1;4;12;3.0;1.0;1503;1;3;4;3.0;0.0;4;1;41;3;0.0;1;2.0;1;0.0;0.0;300.6;115.61538461538461;42;751.5;0.8;7;1;0;0;35.785714285714285
1;2;12;2.0;0.0;6078;1;4;2;2.0;0.0;2;3;32;3;1.0;1;2.0;1;0.0;0.0;2026.0;467.53846153846155;33;3039.0;0.6666666666666666;6;1;0;0;184.1818181818182
1;2;27;2.0;8.0;2528;1;2;4;1.0;0.0;1;2;32;3;1.0;1;2.0;2;1.0;0.0;842.6666666666666;90.28571428571429;34;842.6666666666666;1.3333333333333333;3;1;1;0;76.60606060606061
1;2;12;2.0;8.0;1037;2;4;3;2.0;0.0;4;1;39;3;1.0;1;1.0;1;0.0;0.0;345.6666666666667;79.76923076923077;40;518.5;1.0;8;1;0;0;25.925
1;1;6;2.0;1.0;1352;3;1;1;1.0;0.0;2;2;23;3;0.0;1;0.0;1;1.0;0.0;676.0;193.14285714285714;23;676.0;0.5;3;1;1;0;56.333333333333336
1;4;24;2.0;3.0;3181;1;2;4;1.0;0.0;4;2;26;3;1.0;1;2.0;1;1.0;0.0;636.2;127.24;28;1590.5;0.8;6;1;1;0;117.81481481481481
1;4;18;2.0;3.0;4594;1;2;3;2.0;0.0;2;3;32;3;1.0;1;2.0;1;1.0;0.0;918.8;241.78947368421052;33;2297.0;0.6;4;1;1;0;139.21212121212122
1;2;48;2.0;9.0;5381;5;1;3;2.0;0.0;4;4;40;1;2.0;1;0.0;1;1.0;0.0;1793.6666666666667;109.81632653061224;44;2690.5;1.0;5;1;1;0;131.2439024390244
1;4;15;2.0;1.0;4657;1;3;3;2.0;0.0;2;3;30;3;1.0;1;2.0;1;1.0;0.0;931.4;291.0625;31;2328.5;0.6;5;1;1;0;150.2258064516129
1;2;9;2.0;8.0;1391;1;3;2;3.0;0.0;1;1;27;1;1.0;1;2.0;1;1.0;0.0;463.6666666666667;139.1;27;695.5;0.6666666666666666;4;1;1;0;49.67857142857143
1;2;18;2.0;8.0;1913;4;2;3;3.0;0.0;3;1;36;1;1.0;1;2.0;1;1.0;0.0;637.6666666666666;100.6842105263158;37;956.5;1.0;5;1;1;0;51.7027027027027
1;4;42;2.0;3.0;7166;5;4;2;3.0;0.0;4;2;29;3;0.0;1;2.0;1;1.0;0.0;1433.2;166.65116279069767;32;3583.0;0.4;8;1;1;0;238.86666666666667
1;4;13;2.0;3.0;1409;2;1;2;1.0;0.0;4;1;64;3;1.0;1;2.0;1;0.0;0.0;281.8;100.64285714285714;65;704.5;0.4;5;1;0;0;21.676923076923078
1;4;24;3.0;8.0;2978;5;3;4;2.0;0.0;4;1;32;3;1.0;2;2.0;2;1.0;0.0;595.6;119.12;34;992.6666666666666;0.8;7;1;1;0;90.24242424242425
1;4;12;4.0;3.0;976;5;5;4;2.0;0.0;4;3;35;3;1.0;2;2.0;1;0.0;0.0;195.2;75.07692307692308;36;488.0;0.8;9;1;0;0;27.11111111111111
1;4;24;3.0;8.0;2375;3;3;4;2.0;0.0;2;3;44;3;1.0;2;2.0;2;1.0;0.0;475.0;95.0;46;791.6666666666666;0.8;5;1;1;0;52.77777777777778
1;4;12;4.0;3.0;522;3;5;4;2.0;0.0;4;2;42;3;1.0;2;2.0;2;1.0;0.0;104.4;40.15384615384615;43;174.0;0.8;9;1;1;0;12.13953488372093
1;4;28;4.0;3.0;2743;1;5;4;2.0;0.0;2;3;29;3;1.0;2;2.0;1;0.0;0.0;548.6;94.58620689655173;31;1371.5;0.8;7;1;0;0;91.43333333333334
1;4;11;4.0;3.0;1154;2;1;4;1.0;0.0;4;1;57;3;1.0;3;1.0;1;0.0;0.0;230.8;96.16666666666667;57;577.0;0.8;5;1;0;0;19.896551724137932
1;4;24;4.0;1.0;5804;4;3;4;2.0;0.0;2;1;27;3;1.0;2;2.0;1;0.0;0.0;1160.8;232.16;29;2902.0;0.8;5;1;0;0;207.28571428571428
1;4;18;4.0;3.0;1169;5;3;4;2.0;0.0;3;2;29;3;1.0;2;2.0;1;1.0;0.0;233.8;61.526315789473685;30;584.5;0.8;6;1;1;0;38.96666666666667
